prod-descr;prod-marca;prod-detalhe;prod-fps;toque seco;todos os tipos de pele;resistente à água;rápida absorção;textura leve;ação antioxidante;controle de oleosidade;possui textura;radicais livres;ácido hialurônico;efeito matte;oil free;oil control;pele oleosa;linhas de expressão;previne o envelhecimento;alta cobertura;previne rugas;uso diário;dermatologicamente testado;textura ultraleve;water gel
 Bioderma  Photoderm Antioleosidade Neutro FPS30 - Protetor Solar Facial 40g ; Bioderma ;Protetor solar facial. Bioderma Photoderm Antioleosidade FPS 30 reduz a oleosidade por até 8 horas, ajudando a prevenir o aparecimento de acnes, promove acabamento invisível na pele, garantinho sensação de pele fresca e limpa.O Protetor Solar Facial Bioderma Photoderm Antioleosidade FPS 30 possui toque seco, proteção UVA/UVB, é antioxidante e resistente a água. Confere acabamento com 90% com efeito matte e -82% de poros dilatados.Dermatologicamente testado. Não comedogênico. Fotoestável.;30;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
 Bioderma  Photoderm Cover Touch FPS 50+ 2.0 - Protetor Solar Facial 40ml ; Bioderma ;Protetor solar facial com cor e acabamento matte para pele oleosa. Bioderma Photoderm Cover Touch Mineral FPS 50+ cobertura total que previne os danos causados pelos raios UVA e UVB, além de proteger o rosto das agressões da luz visível.O Protetor Soltar Bioderma Photoderm Cover Touch FPS 50+ auxilia no controle da oleosidade e apresenta textura revolucionária com pigmentos que se espalham com facilidade na pele, para uma cobertura total que não obstrui os poros, não craquela e não acumula em linhas de expressão, além de uniformizar o tom da pele com alta cobertura e durabilidade. Além disso, deixa a pele respirar livremente, proporciona aparência livre de imperfeições, efeito matificado, sem brilho por até 8 horas.Sua fórmula contém pigmentos e filtros 100% minerais e físicos, além do exclusivo Fluidactiv®, que assegura alta proteção de agressões externas enquanto previne o surgimento de cravos e espinhas. Sua ação de também é resistente à água e ao suor, não transfere e confere aparência sequinha.*Nova embalagem, com mesma fórmula. Você poderá receber o produto com a embalagem antiga enquanto durarem os estoques.;50;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0
 Bioderma  Photoderm Cover Touch Mineral FPS50+ 1.0 - Protetor Solar Facial com Cor 40g ; Bioderma ;Protetor solar facial com cor e acabamento matte para pele oleosa. Bioderma Photoderm Cover Touch Mineral FPS 50+ cobertura total que previne os danos causados pelos raios UVA e UVB, além de proteger o rosto das agressões da luz visível.O Protetor Soltar Bioderma Photoderm Cover Touch FPS 50+ auxilia no controle da oleosidade e apresenta textura revolucionária com pigmentos que se espalham com facilidade na pele, para uma cobertura total que não obstrui os poros, não craquela e não acumula em linhas de expressão, além de uniformizar o tom da pele com alta cobertura e durabilidade. Além disso, deixa a pele respirar livremente, proporciona aparência livre de imperfeições, efeito matificado, sem brilho por até 8 horas.Sua fórmula contém pigmentos e filtros 100% minerais e físicos, além do exclusivo Fluidactiv®, que assegura alta proteção de agressões externas enquanto previne o surgimento de cravos e espinhas. Sua ação de também é resistente à água e ao suor, não transfere e confere aparência sequinha.*Nova embalagem, com mesma fórmula. Você poderá receber o produto com a embalagem antiga enquanto durarem os estoques.;50;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0
 Bioderma  Photoderm M Foncee FPS50+ 2.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;Protetor solar com cor para todos os tipos de pele. Bioderma Photoderm M FPS50+ ajuda a proteger o rosto com ação uniformizadora do tom, além de matificar. Com alta concentração de pigmentos para camuflar marcas escuras de maneira eficiente.O Protetor Solar Facial Bioderma Photoderm M FPS50+ apresenta fórmula enriquecida com o ativo uniformizador, a Glabridina, além de poder de filtrar 66% da luz azul visível emitida por fontes naturais e artificiais, como aparelhos digitais, para combater o aparecimento e a recorrência de marcas escuras na pele.Sua textura com toque seco de alta cobertura traz efeito matte e acabamento natural, como base, para uma aparência ainda mais bonita e saudável no dia a dia. Não comedogênico. Fotoestável.;50;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
 Bioderma  Photoderm M Foncee FPS50+ 3.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;Protetor solar com cor para todos os tipos de pele. Bioderma Photoderm M FPS50+ ajuda a proteger o rosto com ação uniformizadora do tom, além de matificar. Com alta concentração de pigmentos para camuflar marcas escuras de maneira eficiente.O Protetor Solar Facial Bioderma Photoderm M FPS50+ apresenta fórmula enriquecida com o ativo uniformizador, a Glabridina, além de poder de filtrar 66% da luz azul visível emitida por fontes naturais e artificiais, como aparelhos digitais, para combater o aparecimento e a recorrência de marcas escuras na pele.Sua textura com toque seco de alta cobertura traz efeito matte e acabamento natural, como base, para uma aparência ainda mais bonita e saudável no dia a dia. Não comedogênico. Fotoestável.;50;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
 Bioderma  Photoderm M Foncee FPS50+ 4.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;Protetor solar com cor para todos os tipos de pele. Bioderma Photoderm M FPS50+ ajuda a proteger o rosto com ação uniformizadora do tom, além de matificar. Com alta concentração de pigmentos para camuflar marcas escuras de maneira eficiente.O Protetor Solar Facial Bioderma Photoderm M FPS50+ apresenta fórmula enriquecida com o ativo uniformizador, a Glabridina, além de poder de filtrar 66% da luz azul visível emitida por fontes naturais e artificiais, como aparelhos digitais, para combater o aparecimento e a recorrência de marcas escuras na pele.Sua textura com toque seco de alta cobertura traz efeito matte e acabamento natural, como base, para uma aparência ainda mais bonita e saudável no dia a dia. Não comedogênico. Fotoestável.;50;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
 Bioderma  Photoderm Nude Touch FPS 50+ 1.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;Protetor solar mineral com cor para peles oleosas. Bioderma Photoderm Nude TouchFPS 50+ protege com cobertura uniforme, natural e iluminada. Sua proteção UVA / UVB 100% física e mineral por até 8 horas. O Protetor Solar Facial com Cor Bioderma Photoderm Nude TouchFPS 50+ ajuda a disfarçar as marcas e prevenir novos cravos e espinhas. Gradativamente, também reduz a oleosidade da região através da patente Fluidactiv™, suaviza a textura cutânea com a ação do Ácido Salicílico. Apresenta textura leve e fórmula bifásica exclusiva é resistente à água e ao suor, que quando agitada proporciona espalhabilidade ideal.;50;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 Bioderma  Photoderm Nude Touch FPS 50+ 2.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;Protetor solar mineral com cor para peles oleosas. Bioderma Photoderm Nude TouchFPS 50+ protege com cobertura uniforme, natural e iluminada. Sua proteção UVA / UVB 100% física e mineral por até 8 horas. O Protetor Solar Facial com Cor Bioderma Photoderm Nude TouchFPS 50+ ajuda a disfarçar as marcas e prevenir novos cravos e espinhas. Gradativamente, também reduz a oleosidade da região através da patente Fluidactiv™, suaviza a textura cutânea com a ação do Ácido Salicílico. Apresenta textura leve e fórmula bifásica exclusiva é resistente à água e ao suor, que quando agitada proporciona espalhabilidade ideal.;50;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Protetor Solar Facial Bioré Perfect Milk 50 FPS - 40ml; Bioré;"Novo Bioré UV Perfect Milk oferece alta proteção solar em textura macia e toque seco   Bioré identificou uma enorme mudança no mercado brasileiro nos últimos 15 anos: antes os cuidados eram direcionados à pele do corpo; hoje, aumentou também o foco da preocupação com o rosto.   Uma das etapas mais importantes desta rotina diária de cuidados faciais é a proteção solar, já que o sol pode causar danos à pele, como envelhecimento precoce, linhas de expressão, manchas e flacidez.    Porém, esse cuidado ainda é muitas vezes ignorado no Brasil, já que o público brasileiro se queixa que os protetores com alto fator de proteção geralmente deixam a pele pegajosa e com aspecto oleoso.   A solução de Bioré é focada em sensoriais únicos e oferece protetores solares com alta proteção UVA e UVB em texturas ultra leves e não pegajosas. Assim, Bioré, a marca de protetor solar n° 1 do Japão, traz o verdadeiro toque seco em proteção solar, para que as brasileiras possam usar todos os dias. Com um textura macia e toque seco, que traz uma sensação confortável na pele, o Bioré UV Perfect Milk é um protetor solar facial e corporal com FPS 50 e alta proteção UVA. Assim como os outros protetores da linha Bioré, o Perfect Milk também é muito resistente à transpiração e à água.  Seus principais benefícios são: alta proteção UVA e UVB em textura macia e “sequinha”, resistência à transpiração e à água e sensação de pele macia e confortável.   Como usar:  Agite antes de usar. Depois aplique uniformemente na pele do rosto e do corpo, antes de se expor ao sol. Para remover, lave bem com sabonete; removedor de maquiagem é recomendado quando difícil de remover completamente. Deve ser reaplicado sempre após sudorese intensa, nadar ou banhar-se, secar-se com toalha e durante exposição ao sol.";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Protetor Solar Facial Bioré Perfect Milk 50 FPS - 40ml; Bioré;SEM DETALHE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 Bioré  Aqua Rich Watery Essence FPS 50 - Protetor Solar Facial e Corporal 70g ; Bioré ;Protetor solar facial e corporal. Bioré Aqua Rich Watery Essence FPS 50 possui textura ultraleve, oferecendo alta proteção UVA e UVB, sem deixar a pele pegajosa após o uso.O Protetor Solar Facial e Corporal Bioré Aqua Rich Watery Essence FPS 50 conta com ativos como o Ácido Hialurônico e Extrato de Geleia Real, que atuam como agentes hidratantes. Sua fórmula gel aquosa promove sensação confortável e indicada para todos os tipos de pele, contém hialuronato de sódio e microcápsulas de água, conferindo capacidade de reter a água encontrada naturalmente na pele, por isso é um protetor rico em hidratação, leve e refrescante como água.Nova embalagem, mesma fórmula.;50;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
 Bioré  UV Aqua Rich Aqua Protect Lotion FPS50 - Protetor Solar 70ml ; Bioré ;Protetor solar facial e corporal. Bioré UV Aqua Rich Aqua Protect Lotion, fórmula ideal para peles muito sensíveis à queimadura solar. O Protetor Solar Bioré UV Aqua Rich Aqua Protect Lotion  espalha facilmente como água e forma um filme fino de proteção UV de rápida absorção. Ele é composto por cápsulas de água feitas de ágar-ágar, que contém filtros químico UV, derretem e aderem rapidamente à pele, cobrindo-a uniformemente, sem deixar resíduos brancos.Com ingredientes hidratantes como Ácido Hialurônico, Extrato de Geleia Real e Glicerina, ele deixa a pele super hidratada. Além disso, pode ser usado com a maquiagem e possui fórmula não comedogênica.;50;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 Bioré  UV Athlizm Skin Protect Essence FPS50 - Protetor Solar 70g ; Bioré ;Protetor solar facial e corporal. Bioré UV Athlizm Skin Protect Essence FPS50 possui uma textura ultraleve que espalha suavemente sobre a pele.O Protetor Solar Bioré UV Athlizm Skin Protect Essence FPS50  é ideal para quem é muito sensível a queimadura solar. Sua fórmula super resistente à água conta com até 80 minutos de duração. Formulado com Hialuronato de Sódio, Extrato de Geleia Real e ingredientes umectantes, conta com ação hidratante.Ele é rapidamente absorvido, ao mesmo tempo que confere à pele excelente proteção contra os raios UVA e UVB. Pode ser usado com maquiagem e sua fórmula é não comedogênica, então previne a formação de acne.;50;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
 Bioré  UV Perfect Milk FPS 50 - Protetor Solar 40ml ; Bioré ;Protetor solar facial e corporal para todos os tipos de pele. Bioré Perfect Milk possui alta proteção contra os raios solares e é resistente à água e à transpiração. De rápida absorção e textura leve, Protetor Solar Bioré Perfect Milk FPS 50 proporciona sensação macia e confortável no corpo durante e após a aplicação. Com proteção UVA e UVB, mantém a pele saudável e livre de envelhecimento precoce.Além disso, Bioré UV Perfect Milk se adapta facilmente à pele das brasileiras, já que possui toque seco e não deixa sensação pegajosa. ;50;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 Cetaphil  Sun Antioxidante FPS 60 - Protetor Solar Facial 50ml ; Cetaphil ;Protetor solar facial para todos os tipos de pele. Cetaphil Sun Antioxidante FPS 60protege intensamente dos raios UV e infravermelho, e previne o envelhecimento precoce.O Protetor Solar Cetaphil Sun Antioxidante FPS 60 traz alta tecnologia antioxidante que auxilia na prevenção do envelhecimento precoce. Sua fórmula com vitaminas C e E, e o Complexo Celligent® combate os radicais livres, além de proteger a pele contra partículas de poluição. Possui textura fluida e leve, garantindo rápida absorção. *Nova embalagem. Você poderá receber o produto com a embalagem antiga enquanto durarem os estoques.;60;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
 Cicatricure  Antissinais - Protetor Solar FPS 50 40g ; Cicatricure ;"Protetor Solar Antissinais Cicatricure de FPS 50 para todos os tipos de pele. Protege da exposição solar e ajuda a prevenir os sinais visíveis do fotoenvelhecimento.O Protetor Solar Antissinais Cicatricure pode ser usado diariamente, possui em sua fórmula partículas absorvedoras de oleosidade, dando um toque seco e matte instantaneamente na pele. Enriquecido com Ácido Hialurônico e Pró-Colágeno, mantém a pele hidratada e sedosa enquanto protege contra o envelhecimento precoce, como rugas e linhas de expressão; manchas solares e queimaduras. É resistente à água e ao suor. Testado dermatologicamente.";50;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
 Cicatricure  Antissinais FPS50 Cor Clara - Protetor Solar Facial com Cor 40g ; Cicatricure ;Protetor solar facial com cor. Cicatricure Antissinais FPS50 previne os sinais visíveis do envelhecimento causados pelo sol, como rugas, linhas e marcas solares. O Protetor Solar Facial com Cor Cicatricure Antissinais FPS50 é ideal para uso diário e auxilia na prevenção dos sinais de envelhecimento relacionados à exposição solar, como marcas solares, rugas e linhas de expressão. Sua tecnologia foi desenvolvida para proporcionar uma alta proteção contra os raios UVA e UVB, graças à sua fórmula com Ácido Hialurônico e Pró-Colágeno. Ele também é dermatologicamente testado e resistente à água e ao suor. E por ter cor, oferece cobertura natural das imperfeições da pele, com um toque seco e efeito matte instantâneo.;50;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0
 Cicatricure  Antissinais FPS50 Cor Média - Protetor Solar Facial com Cor 40g ; Cicatricure ;Protetor solar facial com cor. Cicatricure Antissinais FPS50 previne os sinais visíveis do envelhecimento causados pelo sol, como rugas, linhas e marcas solares. O Protetor Solar Facial com Cor Cicatricure Antissinais FPS50 é ideal para uso diário e auxilia na prevenção dos sinais de envelhecimento relacionados à exposição solar, como marcas solares, rugas e linhas de expressão. Sua tecnologia foi desenvolvida para proporcionar uma alta proteção contra os raios UVA e UVB, graças à sua fórmula com Ácido Hialurônico e Pró-Colágeno. Ele também é dermatologicamente testado e resistente à água e ao suor. E por ter cor, oferece cobertura natural das imperfeições da pele, com um toque seco e efeito matte instantâneo.;50;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0
 Cicatricure  Antissinais FPS50 Cor Média - Protetor Solar Facial com Cor 40g ; Cicatricure ;Protetor solar facial com cor. Previne os sinais visíveis do envelhecimento causados pelo sol, como rugas, linhas e marcas solares. O Protetor Solar Facial com Cor Cicatricure Antissinais FPS50 é ideal para uso diário e auxilia na prevenção dos sinais de envelhecimento relacionados à exposição solar, como marcas solares, rugas e linhas de expressão. Sua tecnologia foi desenvolvida para proporcionar uma alta proteção contra os raios UVA e UVB, graças à sua fórmula com Ácido Hialurônico e Pró-Colágeno. Ele também é dermatologicamente testado e resistente à água e ao suor. E por ter cor, oferece cobertura natural das imperfeições da pele, com um toque seco e efeito matte instantâneo.;50;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0
