prod-descr;prod-marca;prod-detalhe;prod_fps
 Neutrogena  Sun Fresh Derm Care FPS70 sem Cor - Protetor Solar Facial 40g ; Neutrogena ;Protetor solar facial indicado especialmente para peles equilibradas a secas. Neutrogena Sun Fresh Derm Care FPS70 para um rosto protegido e hidratadoO Protetor Solar Facial Neutrogena Sun Fresh Derm Care foi desenvolvido com a tecnologia HilioplexR XP que confere proteção contra os raios UVA, UVB e luz visível. Possui também ação antioxidante e rejuvenescedora, que mantêm a pele livre de danos causados pelo sol e com aparência saudável.;70
 Neutrogena  Sun Fresh Derm Care com Cor FPS70 - Protetor Solar Facial 40g ; Neutrogena ;Protetor solar facial indicado especialmente para peles equilibradas a secas. Neutrogena Sun Fresh Derm Care com Cor FPS70 para completar sua rotina de cuidado com a pele, deixando-a macia, aveludada e preenchida com seus ativos ricos em propriedades hidratantes.O Protetor Solar Facial Neutrogena Sun Fresh Derm Care com Cor foi desenvolvido com a tecnologia HilioplexR XP que confere proteção contra os raios UVA, UVB e luz visível. Confere toque seco e textura leve, que promove uma sensação de conforto ao rosto. Possui também ação antioxidante e rejuvenescedora, que mantêm a pele livre de danos causados pelo sol e com aparência saudável.;70
 Neutrogena  Sun Fresh FPS 70 - Protetor Solar Facial 40g ; Neutrogena ;Protetor solar facial para todos os tipos de pele. Neutrogena Sun Fresh Facial FPS 70 possui textura ultraleve e seca, que te protege contra os raios UVA, UVB, e ajuda contra a luz visível. Ideal para completar sua rotina de cuidado com a pele.Protetor Solar Neutrogena Sun Fresh Facial FPS 70 foi desenvolvido especialmente para o rosto, com fórmula ultraleve, de rápida absorção, com toque seco e altamente resistente à água. Ajuda a prevenir o envelhecimento precoce e as marcas causadas pelo sol, mantendo a pele protegida, hidratada e sequinha. Além de deixar sua pele macia, aveludada e preenchida com seus ativos ricos em propriedades hidratantes.;70
 Peel Line  Pro-D Anti Ox FPS 50 - Protetor Solar Facial 50g ; Peel Line ;Protetor solar facial. Peel Line Pro-D Anti Ox FPS 50 previne danos ao Colágeno e Elastina com toque seco e não pegajoso, com ação antioxidante, antiglicante, antipoluição e antirradicais livres.O Protetor Solar Facial Peel Line Pro-D Anti Ox FPS 50 é altamente concentrado, sendo o único no mercado com Vitamina D, que ajuda a proteger contra danos do sol, além de sua ação antipoluição e antiglicante, ideal para quem tem diabéticos. Dermatologicamente testado.;50
 Peel Line  Prod-D Anti-Oleosidade FPS 50 - Protetor Solar Facial 50g ; Peel Line ;Protetor solar facial. Peel Line Prod-D Anti-Oleosidade FPS 50 previne a degradação de Colágeno na pele com toque seco e não pegajoso, garantindo proteção digital contra a luz azul e invisível e ação antipoluição, antioxidante, antioleosidade e antiacne.O Protetor Solar Facial Peel Line Prod-D Anti-Oleosidade FPS 50 é formulado com ativos antioxidantes que formam um filme de proteção sobre a pele prevenindo os indesejáveis danos dos radicais livres. Protege da radiação digital e da luz azul, prevenindo danos ocasionados pelo uso excessivo de celulares, tablets, computadores e TV. Dermatologicamente testado.;50
 Peel Line  Scalp Umidificador Power Cachos 140ml ; Peel Line ;"Peel Line Scalp Umidificador Power Cachos 140mlPeel Line Scalp Umidificador Power Cachos 140ml Indicação:Para todos os tipos de cabelos.Benefícios:-Cabelos com cachos modelados;-Soltinhos;-Repleto de brilho.-Ph 5,5-6,5Modo De Usar:01. Com os cabelos secos, aplique o Umidificador de Cachos nas pontas.02. Amasse e modele com as mãos.03. Reaplique ao longo do dia sempre que desejar.04. Sem enxágue.Composição:Extrato de Acácia, Aloe Vera e Vitamina EGTIN:7898236945560Sobre A Marca:Peel Line uma empresa  brasileira e pioneira de Dermocosméticos Ortomoleculares com mais de 29 anos de mercado de estética para fezer as pessoas mais felizes.  Fórmulas ricas e criteriosamente desenvolvidas com o que há de mais moderno nos laboratórios nacionais e internacionais. Produtos eficazes, altamente concentrados para tratamento facial e corporal, que visam resgatar a saúde e o equilíbrio da pele. ";0
 Pink Cheeks  Antiatrito em Bastão Speedo 13g ; Pink Cheeks ;Um dos grandes problemas dos praticantes de atividades físicas, são as assaduras. As assaduras por atrito aparecem em diversas partes do corpo e, por isso, desenvolvemos o bastão antiassaduras, com vitamina E que hdrata sua pele enquanto protege. Seu formato prático, facilita a aplicação e reaplicação do produto. O bastão antiatrito é um potente hidratante e garante conforto durante a atividade física.           Possui rápida absorção, formando uma camada transparente e seca sobre a pele. A indicação do bastão é para aplicar nas áreas mais suscetiveis ao atrito com roupas, fitas do frequencímetro e costuras, regiões mais sensíveis que sofrem pelo atrito durante o movimento, como por exemplo: peito, mamilos, barriga, axilas e qualquer outra parte do corpo. DADOS TÉCNICOS           Hidratante Antiatrito rico em Vitamina E           Rápida absorção, camada transparente e seca           Proteção da pele contra agressões externas, prevenindo assaduras           Livre de Parabenos e Não testado em animais           Dermatologicamente testado;0
 Pink Cheeks  Pink Stick 15KM FPS 90 - Protetor Solar com Cor 14g ; Pink Cheeks ;Protetor solar facial com cor em bastão. Pink Cheeks Pink Stick FPS 90 é prático e multifuncional, alia alta proteção, tratamento, beleza, ideal para ser usado como um protetor solar diário e, especialmente, durante a prática de exercícios físicos ao ar livre, já que é resistente à água e ao suor.A formulação do Protetor Solar Facial Pink Cheeks Pink Stick FPS 90 foi pensada em corredores, ciclistas, nadadores e para quem pratica esportes num geral, por ser de alta duração na pele e não escorrer nos olhos durante a transpiração ou contato prolongado na água. Sua textura pigmentada oferece uma suave cobertura de cor à pele. As tonalidades são definidas como quilometragens apenas como forma de diferenciar as cores.Além disso, o Protetor Solar Facial Pink Cheeks Pink Stick FPS 90 contém ingredientes que protegem as células da pele, seu uso contínuo auxilia na prevenção e redução dos sinais de envelhecimento, e no tratamento de manchas na pele, como o melasma. Seu pigmento atua formando mais uma barreira de proteção na pele, contra a luz visível.Produto vegano, cruelty-free e livre de parabenos.;90
 Pink Cheeks  Pink Stick 21KM FPS 90 - Protetor Solar com Cor 14g ; Pink Cheeks ;Protetor solar facial com cor em bastão. Pink Cheeks Pink Stick FPS 90 é prático e multifuncional, alia alta proteção, tratamento, beleza, ideal para ser usado como um protetor solar diário e, especialmente, durante a prática de exercícios físicos ao ar livre, já que é resistente à água e ao suor.A formulação do Protetor Solar Facial Pink Cheeks Pink Stick FPS 90 foi pensada em corredores, ciclistas, nadadores e para quem pratica esportes num geral, por ser de alta duração na pele e não escorrer nos olhos durante a transpiração ou contato prolongado na água. Sua textura pigmentada oferece uma suave cobertura de cor à pele. As tonalidades são definidas como quilometragens apenas como forma de diferenciar as cores.Além disso, o Protetor Solar Facial Pink Cheeks Pink Stick FPS 90 contém ingredientes que protegem as células da pele, seu uso contínuo auxilia na prevenção e redução dos sinais de envelhecimento, e no tratamento de manchas na pele, como o melasma. Seu pigmento atua formando mais uma barreira de proteção na pele, contra a luz visível.Produto vegano, cruelty-free e livre de parabenos.;90
 Pink Cheeks  Pink Stick 42KM FPS 90 - Protetor Solar com Cor 14g ; Pink Cheeks ;          Protetor solar em bastão para pele morena com FPS 90. Pink Cheeks Pink Stick 42KM proporciona alta proteção à pele aos raios UV principalmente durante a prática de esportes a céu aberto.                      Pink Cheeks Pink Stick 42KM desliza facilmente sobre a pele enquanto confere uma leve cobertura com cor ao rosto. Seu formato em bastão não derrete com a transpiração excessiva ou em contato prolongado com a água, ideal para corredores, nadadores, ciclistas, etc.                               Além de bloquear a ação dos raios solares, Pink Cheeks Pink Stick 42KM contém antioxidantes que evitam a degradação das células pelos radicais livres e garante a preservação da saúde da pele.                             ;90
 Pink Cheeks  Pink Stick 42KM Rio FPS 90 - Protetor Solar com Cor 14g ; Pink Cheeks ;Protetor solar facial com cor em bastão. Pink Cheeks Pink Stick FPS 90 é prático e multifuncional, alia alta proteção, tratamento, beleza, ideal para ser usado como um protetor solar diário e, especialmente, durante a prática de exercícios físicos ao ar livre, já que é resistente à água e ao suor.A formulação do Protetor Solar Facial Pink Cheeks Pink Stick FPS 90 foi pensada em corredores, ciclistas, nadadores e para quem pratica esportes num geral, por ser de alta duração na pele e não escorrer nos olhos durante a transpiração ou contato prolongado na água. Sua textura pigmentada oferece uma suave cobertura de cor à pele. As tonalidades são definidas como quilometragens apenas como forma de diferenciar as cores.Além disso, o Protetor Solar Facial Pink Cheeks Pink Stick FPS 90 contém ingredientes que protegem as células da pele, seu uso contínuo auxilia na prevenção e redução dos sinais de envelhecimento, e no tratamento de manchas na pele, como o melasma. Seu pigmento atua formando mais uma barreira de proteção na pele, contra a luz visível.Produto vegano, cruelty-free e livre de parabenos.;90
 Pink Cheeks  Pink Stick 5KM FPS 90 - Protetor Solar Facial 14g ; Pink Cheeks ;Protetor solar facial com cor em bastão. Pink Cheeks Pink Stick FPS 90 é prático e multifuncional, alia alta proteção, tratamento, beleza, ideal para ser usado como um protetor solar diário e, especialmente, durante a prática de exercícios físicos ao ar livre, já que é resistente à água e ao suor.A formulação do Protetor Solar Facial Pink Cheeks Pink Stick FPS 90 foi pensada em corredores, ciclistas, nadadores e para quem pratica esportes num geral, por ser de alta duração na pele e não escorrer nos olhos durante a transpiração ou contato prolongado na água. Sua textura pigmentada oferece uma suave cobertura de cor à pele. As tonalidades são definidas como quilometragens apenas como forma de diferenciar as cores.Além disso, o Protetor Solar Facial Pink Cheeks Pink Stick FPS 90 contém ingredientes que protegem as células da pele, seu uso contínuo auxilia na prevenção e redução dos sinais de envelhecimento, e no tratamento de manchas na pele, como o melasma. Seu pigmento atua formando mais uma barreira de proteção na pele, contra a luz visível.Produto vegano, cruelty-free e livre de parabenos.;90
 Pink Cheeks  Pro Stick FPS96 Pro10 - Protetor Solar em Bastão com Cor 14g ; Pink Cheeks ;Protetor solar com cor. Pink Cheeks Pro Stick FPS96 possui alta cobertura, uniformiza o tom, hidrata e garante proteção FPS96 e FPUVA 43 para a sua pele.O Protetor Solar Pink Cheeks Pro Stick FPS96 conta com um pigmento que forma uma barreira física que protege contra os raios solares e a luz azul. Além disso, garante um acabamento aveludado e seco, previne queimaduras solares, manchas, doenças e envelhecimento precoce.;96
 Pink Cheeks  Pro Stick FPS96 Pro20 - Protetor Solar em Bastão com Cor 14g ; Pink Cheeks ;Protetor solar com cor. Pink Cheeks Pro Stick FPS96 possui alta cobertura, uniformiza o tom, hidrata e garante proteção FPS96 e FPUVA 43 para a sua pele.O Protetor Solar Pink Cheeks Pro Stick FPS96 conta com um pigmento que forma uma barreira física que protege contra os raios solares e a luz azul. Além disso, garante um acabamento aveludado e seco, previne queimaduras solares, manchas, doenças e envelhecimento precoce.;96
 Pink Cheeks  Speedo FPS96 - Protetor Solar Facial 14g ; Pink Cheeks ;Protetor solar facial. Pink Cheeks Speedo FPS96 e FPUVA60 protege e evita manchas causadas pelo sol, sendo ideal para o uso durante a prática esportiva.O Protetor Solar Pink Cheeks Speedo FPS96 e FPUVA60 possui uma fórmula rica em Vitamina E, hidratando a pele enquanto realiza a proteção. Conta com uma textura e sensorial agradável, tem toque seco, não escorre e não arde nos olhos. Indicado para corrida, ciclismo, natação, mergulho e outros esportes que necessitam de alta proteção solar e alta resistência à água e ao suor. ;96
 Profuse  Clair Cisteamin Emulsão Antimanchas 30g ; Profuse ;Profuse Clair Cisteamin Emulsão Antimanchas 30gClair Cisteamin é um uniformizador com uma combinação exclusiva de ativos para redução de marcas escurecidas na pele.Sua fórmula, que contém Cisteamina, Ácido Tranexâmico e Niacinamida, auxilia na redução do tamanho e da intensidade das marcas, além de uniformizar o tom da pele e melhorar a aparência geral.Possui textura gel creme, podendo ser utilizado por todos os tipos de pele.Como usar: Aplicação três vezes na semana ou conforme indicação do dermatologista. Uso noturno, aplique na pele limpa e deixe agir por 15 minutos. Em seguida, enxágue e hidrate a pele.;0
 Profuse  Ensolei Antiacne Color FPS 30 - Protetor Solar Facial 40g ; Profuse ;Protetor solar facial. Profuse Ensolei Antiacne Color especialmente desenvolvido para peles com tendência, presença ou histórico de acne.Protetor Solar Facial Profuse Ensolei Antiacne Color contrai os poros em 2 horas, controla a oleosidade por 6 horas, tem efeito secativo em 7 dias e seu uso contínuo ajuda a reduzir cravos e espinhas. Textura gel-creme com cor universal translúcida.;30
 Sallve  FPS60 Cor 10 - Protetor Solar com Cor 40g ; Sallve ;Protetor solar com cor. Sallve FPS60 tem cobertura leve com toque seco e alta proteção UVA/UVB em 10 opções de tons.O Protetor Solar com Cor Sallve FPS60 oferece multi defesa contra a radiação solar e os danos da luz azul, infravermelho e poluição. Além disso, proporciona uniformidade ao tom da pele. Com Carnosina na composição, tem ação antioxidante e ajuda a preservar o colágeno da pele. Enquanto isso, a Niacinamida contribui para o controle de oleosidade ao longo do dia, reduzindo o brilho sem ressecar. Ele também é compatível com maquiagem, pois não esfarela, não escorre e não arde os olhos.Vegano, cruety free e sem cheiro.;60
 Sallve  FPS60 Cor 20 - Protetor Solar com Cor 40g ; Sallve ;Protetor solar com cor. Sallve FPS60 tem cobertura leve com toque seco e alta proteção UVA/UVB em 10 opções de tons.O Protetor Solar com Cor Sallve FPS60 oferece multi defesa contra a radiação solar e os danos da luz azul, infravermelho e poluição. Além disso, proporciona uniformidade ao tom da pele. Com Carnosina na composição, tem ação antioxidante e ajuda a preservar o colágeno da pele. Enquanto isso, a Niacinamida contribui para o controle de oleosidade ao longo do dia, reduzindo o brilho sem ressecar. Ele também é compatível com maquiagem, pois não esfarela, não escorre e não arde os olhos.Vegano, cruety free e sem cheiro.;60
 Sallve  FPS60 Cor 30 - Protetor Solar com Cor 40g ; Sallve ;Protetor solar com cor. Sallve FPS60 tem cobertura leve com toque seco e alta proteção UVA/UVB em 10 opções de tons.O Protetor Solar com Cor Sallve FPS60 oferece multi defesa contra a radiação solar e os danos da luz azul, infravermelho e poluição. Além disso, proporciona uniformidade ao tom da pele. Com Carnosina na composição, tem ação antioxidante e ajuda a preservar o colágeno da pele. Enquanto isso, a Niacinamida contribui para o controle de oleosidade ao longo do dia, reduzindo o brilho sem ressecar. Ele também é compatível com maquiagem, pois não esfarela, não escorre e não arde os olhos.Vegano, cruety free e sem cheiro.;60
 Sallve  FPS60 Cor 40 - Protetor Solar com Cor 40g ; Sallve ;Protetor solar com cor. Sallve FPS60 tem cobertura leve com toque seco e alta proteção UVA/UVB em 10 opções de tons.O Protetor Solar com Cor Sallve FPS60 oferece multi defesa contra a radiação solar e os danos da luz azul, infravermelho e poluição. Além disso, proporciona uniformidade ao tom da pele. Com Carnosina na composição, tem ação antioxidante e ajuda a preservar o colágeno da pele. Enquanto isso, a Niacinamida contribui para o controle de oleosidade ao longo do dia, reduzindo o brilho sem ressecar. Ele também é compatível com maquiagem, pois não esfarela, não escorre e não arde os olhos.Vegano, cruety free e sem cheiro.;60
 Sallve  FPS60 Cor 60 - Protetor Solar com Cor 40g ; Sallve ;Protetor solar com cor. Sallve FPS60 tem cobertura leve com toque seco e alta proteção UVA/UVB em 10 opções de tons.O Protetor Solar com Cor Sallve FPS60 oferece multi defesa contra a radiação solar e os danos da luz azul, infravermelho e poluição. Além disso, proporciona uniformidade ao tom da pele. Com Carnosina na composição, tem ação antioxidante e ajuda a preservar o colágeno da pele. Enquanto isso, a Niacinamida contribui para o controle de oleosidade ao longo do dia, reduzindo o brilho sem ressecar. Ele também é compatível com maquiagem, pois não esfarela, não escorre e não arde os olhos.Vegano, cruety free e sem cheiro.;60
 Samana  Protetor Solar FPS70 Clareador Dermo Melan Force 100g ; Samana ;"SAMANA PROTETOR SOLAR CLAREADOR FPS70 PPD25 DERMO MELAN FORCE (100G)Fotoproteção e clareamento, para uso diário, com toque seco e rápida absorção. Protege a pele, uniformizando o tom e prevenindo hipercromias (manchas).16 horas de proteção UVA e UVB;FPS 70;PPD 25;MODO DE USARSobre a face limpa, aplicar o Protetor Solar FPS70 e massagear até a completa absorção. Reaplicar quando necessário.ATIVOSAlgowhite, Azeloglicina e Alfa-Arbutin.";70
 Shiseido  BB For Sports FPS 50 Dark - Base Líquida 30ml ; Shiseido ;Base líquida com proteção solar. Resistente à água, Shiseido BB For Sports foi feito especialmente para quem pratica esportes ao ar livre. Oferece um acabamento de BB cream superleve, que uniformiza e deixa a pele com uma cobertura natural. A Base Líquida Shiseido BB For Sports FPS 50 previne o envelhecimento precoce e os efeitos das agressões externas na pele ao mesmo tempo que proporciona uma boa cobertura, sem deixar um aspecto pegajoso. O protetor Shiseido Sport cria um filme poderoso que defende a pele dos raios UV e ainda tem uma tecnologia na fórmula que permite que quanto mais transpiração, mais forte seja a proteção.;50
 Shiseido  BB For Sports FPS 50 Light - Base Líquida 30ml ; Shiseido ;Base líquida com proteção solar. Resistente à água, Shiseido BB For Sports foi feito especialmente para quem pratica esportes ao ar livre. Oferece um acabamento de BB cream superleve, que uniformiza e deixa a pele com uma cobertura natural. A Base Líquida Shiseido BB For Sports FPS 50 previne o envelhecimento precoce e os efeitos das agressões externas na pele ao mesmo tempo que proporciona uma boa cobertura, sem deixar um aspecto pegajoso. O protetor Shiseido Sport cria um filme poderoso que defende a pele dos raios UV e ainda tem uma tecnologia na fórmula que permite que quanto mais transpiração, mais forte seja a proteção.;50
 Shiseido  BB For Sports FPS 50 Medium Dark - Base Líquida 30ml ; Shiseido ;Base líquida com proteção solar. Resistente à água, Shiseido BB For Sports foi feito especialmente para quem pratica esportes ao ar livre. Oferece um acabamento de BB cream superleve, que uniformiza e deixa a pele com uma cobertura natural. A Base Líquida Shiseido BB For Sports FPS 50 previne o envelhecimento precoce e os efeitos das agressões externas na pele ao mesmo tempo que proporciona uma boa cobertura, sem deixar um aspecto pegajoso. O protetor Shiseido Sport cria um filme poderoso que defende a pele dos raios UV e ainda tem uma tecnologia na fórmula que permite que quanto mais transpiração, mais forte seja a proteção.;50
 Shiseido  Expert Sun Protector Face & Body Lotion FPS 50+ - Protetor Solar 150ml ; Shiseido ;Protetor Solarpara rosto e corpo. Shiseido Expert Sun Protector Face & Body Lotion FPS 50+ protege intensamente, hidrata e mantém a pele livre de resíduos brancos.O Protetor Solar Shiseido Expert Sun Protector Face & Body Lotion FPS 50+ é ideal para ser utilizado diariamente, já que bloqueia os raios UVA e UVB e ainda combate a ação danosa dos poluentes urbanos. Traz fórmula enriquecida com ingredientes poderosos, o produto - que possui textura leve e de rápida absorção - também ajuda a prevenir o surgimento de rugas e linhas finas, evita o aparecimento de manchas e apresenta ótima resistência à água e ao suor.Produto ocean-friendly, dermatologicamente e oftalmologicamente testado, não comedogênico e indicado para todos os tipos de pele.;50
 Shiseido  Expert Sun Protector Face Cream FPS 50+ - Protetor Solar Facial 50ml ; Shiseido ;Protetor solar facial para todos os tipos de pele. Shiseido Expert Sun Protector Face Cream FPS 50+ previne dos danos causados pelos raios UV e pela poluição, além de manter a pele hidratada e livre de resíduos brancos.Shiseido Expert Sun Protector Face Cream FPS 50+ traz fórmula enriquecida com ingredientes de tratamento, o que ajuda a prevenir o aparecimento de linhas finas, rugas e tom de pele irregular causados pelos UVA/UVB. Possui textura leve e de rápida absorção, e conta com a tecnologia revolucionária SynchroShield™, que reforça o efeito protetor solar da fórmula após a aplicação, em contato com a água, transpiração e calor do sol.*Esta fórmula é ocean-friendly, ou seja, não fere os oceanos, é livre de oxibenzona e octinoxato e está em conformidade com os regulamentos do Havaí. Produto dermatologicamente e oftalmologicamente testado. Não comedogênico.;50
 Skin Aqua  Super Moisture Milk FPS 50 - Protetor Solar 40ml ; Skin Aqua ;Protetor solar para rosto e corpo. Skin Aqua Super Moisture Milk FPS 50 possui textura leve e de fácil espalhabilidade, que não deixa a pele esbranquiçada e oleosa.O Protetor Solar Skin Aqua Super Moisture Milk FPS 50 é de base aquosa, super hidratante e com alta proteção de tecnologia japonesa, protege a pele sem deixá-la oleosa ou esbranquiçada. Sua fórmula leitosa é rica em ativos hidratantes que tornam-se transparentes logo após a aplicação. É resistente à água e ao suor, pode ser usado como primer e é facilmente removido com sabonete.Livre de parabenos.;50
 Skin Aqua  Tone Up UV Essence FPS50 - Protetor Solar 80g ; Skin Aqua ;Protetor solar. Skin Aqua Tone Up UV Essence FPS50 uniformiza a pele criando um efeito de filtro do Instagram, deixando um aspecto bonito e protegendo a pele.O Protetor Solar Skin Aqua Tone Up UV Essence FPS50 possui uma textura leve e fácil de aplicar que pode ser usada no rosto e no corpo. Além disso, possui propriedades hidratantes e é resistente à água e ao suor.  ;50
 Skin Aqua  Tone Up UV Essence Mint Green FPS50 - Protetor Solar 80g ; Skin Aqua ;Protetor solar. Skin Aqua Tone Up UV Essence Mint Green FPS50 confere proteção UVA e UVB para o rosto e para o corpo com textura leve e fácil de aplicar.O Protetor SolarSkin Aqua Tone Up UV Essence Mint Green FPS50 confere luminosidade à pele e neutraliza tons avermelhados, como cicatrizes de acne. Além disso, a fórmula contém propriedades hidratantes e resistentes à água e ao suor.;50
 SkinCeuticals  UV Oil Defense FPS 80 - Protetor Solar Facial 40g ; SkinCeuticals ;Protetor solar facial para todos os tipos de pele. UV Oil Defense FPS 80, da SkinCeuticals, garante alta proteção combinada ao controle da oleosidade ao longo do dia com uma textura leve.SkinCeuticals UV Oil Defense FPS 80 atua desde o UVB até o UVA longo, protegendo a pele do envelhecimento proveniente da exposição ao sol. Esse Protetor Solar SkinCeuticals apresenta uma tecnologia exclusiva SkinCeuticals, a Mimetic Technology, que se adapta à superfície cutânea, com efeito segunda pele, o que traz um acabamento imperceptível ao toque, com sensação confortável na pele e sem filme branco.Conheça também a versão do Protetor Solar SkinCeuticals com Cor.;80
 SkinCeuticals  UV Oil Defense FPS 80 - Protetor Solar com Cor 40g ; SkinCeuticals ;Protetor solar facial com cor para todos os tipos de pele. SkinCeuticals UV Oil Defense FPS 80 com Cor traz alta proteção UVA, UVB e da luz visível, além de uniformizar o tom da pele com cobertura natural.Com textura leve e confortável, o Protetor Solar SkinCeuticals UV Oil Defense FPS 80 com Cor apresenta fórmula inovadora com efeito segunda pele e toque imperceptível. Conta com a ação da Sílica Aerada, capaz de garantir absorção da oleosidade ao longo do dia e controle do brilho.Com esse Protetor Solar SkinCeuticals com Cor, a pele fica com cobertura de cor que se adapta a diversos tons de pele, brilho controlado e protegida do envelhecimento proveniente da exposição ao sol e de aparelhos eletrônicos como computadores e celulares.;80
 Sunmax  Fluid FPS 55 - Protetor Solar 60ml ; Sunmax ;Protetor solar para pele oleosa a mista. Sunmax Fluid FPS 55 oferece toque seco, finalização sem brilho e não obstrui os poros. O Protetor Solar Sunmax Fluid FPS 55 ajuda a prevenir queimaduras solares e fotoenvelhecimento com filtros de amplo espectro com alta proteção UVB e UVA. Possui fórmula oil-free, de textura fluida e resistente à água. Além disso, é adequado para peles com tendência à acne.;55
 Sunmax  Intense FPS60 - Protetor Solar Facial 120g ; Sunmax ;Protetor solar facial para pele equilibrada a seca. Sunmax Intense FPS60 confere alta proteção solar aliada à hidratação prolongada.O Protetor Solar Sunmax Intense FPS60 oferece alta proteção e hidratação profunda por até 8 horas, clinicamente comprovada. Sua fórmula com exclusiva tecnologia SolHydra protege contra queimaduras solares, vermelhidão e o envelhecimento precoce, mantendo a pele hidratada, macia e protegida do ressecamento. Com textura leve, oil-free e resistente à água, é rapidamente absorvido, deixando um toque seco e aveludado sem obstruir os poros. Também é hipoalergênico, dermatologicamente e oftalmologicamente testado, ideal para todos os tipos de pele, especialmente equilibradas a secas.;60
 Sunmax  Intense FPS60 - Protetor Solar Facial 200g ; Sunmax ;Protetor solar facial para pele equilibrada a seca. Sunmax Intense FPS60 confere alta proteção solar aliada à hidratação prolongada.O Protetor Solar Sunmax Intense FPS60 oferece alta proteção e hidratação profunda por até 8 horas, clinicamente comprovada. Sua fórmula com exclusiva tecnologia SolHydra protege contra queimaduras solares, vermelhidão e o envelhecimento precoce, mantendo a pele hidratada, macia e protegida do ressecamento. Com textura leve, oil-free e resistente à água, é rapidamente absorvido, deixando um toque seco e aveludado sem obstruir os poros. Também é hipoalergênico, dermatologicamente e oftalmologicamente testado, ideal para todos os tipos de pele, especialmente equilibradas a secas.;60
 Sunmax  Intense FPS60 - Protetor Solar Facial 60g ; Sunmax ;Protetor solar facial para pele equilibrada a seca. Sunmax Intense FPS60 confere alta proteção solar aliada à hidratação prolongada.O Protetor Solar Sunmax Intense FPS60 oferece alta proteção e hidratação profunda por até 8 horas, clinicamente comprovada. Sua fórmula com exclusiva tecnologia SolHydra protege contra queimaduras solares, vermelhidão e o envelhecimento precoce, mantendo a pele hidratada, macia e protegida do ressecamento. Com textura leve, oil-free e resistente à água, é rapidamente absorvido, deixando um toque seco e aveludado sem obstruir os poros. Também é hipoalergênico, dermatologicamente e oftalmologicamente testado, ideal para todos os tipos de pele, especialmente equilibradas a secas.;60
 Sunmax  Sensitive FPS 30 - Protetor Solar 160ml ; Sunmax ;Protetor solar para pele sensível. Sunmax Sensitive FPS 30 oferece proteção alta proteção UVA e UVB, além de conferir ação hidratante.O Protetor Solar Sunmax Sensitive FPS 30 contém filtros solares que proporcionam à pele extremamente sensível proteção contra queimaduras solares, através do bloqueio da ação nociva da radiação UVA e UVB, além de hidratar por até? 8 horas devido a? exclusiva tecnologia SolHydra. Possui fórmula hipoalergênica, oil free e textura leve em gel-creme de rápida absorção.;30
 Sunmax  Sensitive FPS 50 - Protetor Solar 25ml ; Sunmax ;Protetor solar para pele sensível. Sunmax Sensitive FPS 50 protege contra os efeitos nocivos da radiação solar, evitando danos como ressecamento, queimaduras e fotoenvelhecimento.O Protetor Solar Sunmax Sensitive FPS 50 oferece alta proteção solar, é resistente à água e apresenta fórmula hipoalergênica e que não irrita a pele. Além disso, possui a Tecnologia Solhydra clinicamente comprovada que protege e hidrata a pele.;50
 UMBRELLA  Umbrella Intelligent FPS 99 - Protetor Solar Facial 50g ; UMBRELLA ;Proteção Solar Facial. Umbrella Intelligent FPS 99 pode ser usado diariamente e oferece um sistema integral de fotoproteção inteligente.Proteção Solar Facial Umbrella Intelligent FPS 99 combina nanotecnologia, biotecnologia e a liberação inteligente de moléculas dermatologicamente ativas. Sua fotoproteção proporciona um maior cuidado para as áreas expostas à radiação solar. Livre de parabenos e álcool etílico.;99
 Umbrella  Intelligent Fluido FPS 50 - Protetor Solar Facial 50g ; Umbrella ;Proteção Solar Facial. Umbrella Intelligent Fluido FPS 50 possui alta fotoproteção com textura em loção fluida ultraleve.Proteção Solar Facial Umbrella Intelligent Fluido FPS 50 oferece fotoproteção inteligente com cosmética ultraleve, ideal para quem precisa de maiores cuidados nas áreas mais expostas à radiação solar.Livre de parabenos e álcool etílico.;50
 Umbrella  Perfect Skin Tom Claro FPS 50 - Protetor Solar Facial 50g ; Umbrella ;Proteção Solar Facial com cor. Umbrella Perfect Skin Tom Claro FPS 50 fotoproteção com cor de base e efeito Photofinish Ultra-HD para acabamento natural, inclusive em fotos.Proteção Solar Facial Umbrella Perfect Skin Tom Claro FPS 50 é perfeito para quem busca disfarçar imperfeições da pele de maneira suave e uniforme, deixando-a com aparência natural, ao mesmo tempo que a protege. Oil-free, livre de parabenos e álcool etílico.;50
 Umbrella  Perfect Skin Tom Escuro FPS 50 - Protetor Solar Facial 50g ; Umbrella ;Proteção Solar Facial com cor. Umbrella Perfect Skin Tom Escuro FPS 50 fotoproteção com cor de base e efeito Photofinish Ultra-HD para acabamento natural, inclusive em fotos.Proteção Solar Facial Umbrella Perfect Skin Tom Escuro FPS 50 é perfeito para quem busca disfarçar imperfeições da pele de maneira suave e uniforme, deixando-a com aparência natural, ao mesmo tempo que a protege. Oil-free, livre de parabenos e álcool etílico.;50
 Vichy  Capital Soleil FPS60 Cor 2.0 - Protetor Solar com Cor 40g ; Vichy ;Protetor solar com cor. Vichy Capital Soleil FPS60 confere alta cobertura para a pele, além de proteger contra os danos dos raios UVA E UVB.O Protetor Solar Vichy Capital Soleil FPS60 conta com ativos especiais na fórmula, que ajudam amenizar as marcas solares, previnem a hiperpigmentação e uniformizam o tom da tez com um super acabamento.;60
