prod-descr;prod-;prod-comentario;prod-aval;analise_sentimento;sentimento;acuracidade
 Vichy  Capital Soleil FPS60 Cor 2.0 - Protetor Solar com Cor 40g ; Vichy ;apesar gostar marca ter excelente cobertura, pele fica manchada produto transfere muito! pele oleosa aspecto derretido. recomendo. pele mista seca.;3.5;{'label': '2 stars', 'score': 0.40779823064804077};negativo;0.40779823064804077
 Vichy  Capital Soleil FPS60 Cor 5.0 - Protetor Solar com Cor 40g ; Vichy ;produto transfere, esfarela produto algum pele, recomendo.;3.5;{'label': '3 stars', 'score': 0.26346996426582336};neutro;0.26346996426582336
 Vichy  Capital Soleil FPS60 Cor 2.0 - Protetor Solar com Cor 40g ; Vichy ;excelente cobertura!;3.5;{'label': '5 stars', 'score': 0.7379319071769714};positivo;0.7379319071769714
 Vichy  Capital Soleil FPS60 Cor 5.0 - Protetor Solar com Cor 40g ; Vichy ;excelente cobertura!;3.5;{'label': '5 stars', 'score': 0.7379319071769714};positivo;0.7379319071769714
 Vichy  Capital Soleil FPS60 Cor 5.0 - Protetor Solar com Cor 40g ; Vichy ;apesar gostar marca ter excelente cobertura, pele fica manchada produto transfere muito! pele oleosa aspecto derretido. recomendo. pele mista seca.;3.5;{'label': '2 stars', 'score': 0.40779823064804077};negativo;0.40779823064804077
 Vichy  Capital Soleil FPS60 Cor 2.0 - Protetor Solar com Cor 40g ; Vichy ;produto transfere, esfarela produto algum pele, recomendo.;3.5;{'label': '3 stars', 'score': 0.26346996426582336};neutro;0.26346996426582336
 Mantecorp  Episol Sec Oc FPS 60 Médio - Protetor Solar Facial com Cor 60ml ; Mantecorp ;usando cor amei textura surpresa comprei médio escuro agora bronzeada ficou perfeito, alguns dias uso 2 misturados. pele extremamente oleosa e, apesar parecer hidratante passo, fica sequinho. transfere pressionar apenas, nada demais. dia-a-dia ficou ótimo disfarçou melasma.;3.6;{'label': '2 stars', 'score': 0.49544236063957214};negativo;0.49544236063957214
 Mantecorp  Episol Sec Oc FPS 60 Claro - Protetor Solar Facial com Cor 60ml ; Mantecorp ;usando cor amei textura surpresa comprei médio escuro agora bronzeada ficou perfeito, alguns dias uso 2 misturados. pele extremamente oleosa e, apesar parecer hidratante passo, fica sequinho. transfere pressionar apenas, nada demais. dia-a-dia ficou ótimo disfarçou melasma.;3.6;{'label': '2 stars', 'score': 0.49544236063957214};negativo;0.49544236063957214
 Mantecorp  Episol Sec Oc FPS 60 Médio - Protetor Solar Facial com Cor 60ml ; Mantecorp ;maravilhoso;3.6;{'label': '5 stars', 'score': 0.9141044616699219};positivo;0.9141044616699219
 Mantecorp  Episol Sec Oc FPS 60 Médio - Protetor Solar Facial com Cor 60ml ; Mantecorp ;produto chegou, porém pedi médio veio tom escuro, pele ficou bom. relação textura ficou bom.;3.6;{'label': '3 stars', 'score': 0.5143429040908813};neutro;0.5143429040908813
 Mantecorp  Episol Sec Oc FPS 60 Médio - Protetor Solar Facial com Cor 60ml ; Mantecorp ;cheirinho suave.acabameto bom.pena ficou escuro pele.;3.6;{'label': '3 stars', 'score': 0.4216121733188629};neutro;0.4216121733188629
 Mantecorp  Episol Sec Oc FPS 60 Médio - Protetor Solar Facial com Cor 60ml ; Mantecorp ;protetor denso, difícil espalhar pele oleosa molhar rosto fica esbranquiçado. acho conseguirei usar casa.;3.6;{'label': '2 stars', 'score': 0.5280823707580566};negativo;0.5280823707580566
 Mantecorp  Episol Sec Oc FPS 60 Claro - Protetor Solar Facial com Cor 60ml ; Mantecorp ;maravilhoso;3.6;{'label': '5 stars', 'score': 0.9141044616699219};positivo;0.9141044616699219
 Mantecorp  Episol Sec Oc FPS 60 Claro - Protetor Solar Facial com Cor 60ml ; Mantecorp ;produto chegou, porém pedi médio veio tom escuro, pele ficou bom. relação textura ficou bom.;3.6;{'label': '3 stars', 'score': 0.5143429040908813};neutro;0.5143429040908813
 Mantecorp  Episol Sec Oc FPS 60 Claro - Protetor Solar Facial com Cor 60ml ; Mantecorp ;protetor denso, difícil espalhar pele oleosa molhar rosto fica esbranquiçado. acho conseguirei usar casa.;3.6;{'label': '2 stars', 'score': 0.5280823707580566};negativo;0.5280823707580566
 Mantecorp  Episol Sec Oc FPS 60 Claro - Protetor Solar Facial com Cor 60ml ; Mantecorp ;cheirinho suave.acabameto bom.pena ficou escuro pele.;3.6;{'label': '3 stars', 'score': 0.4216121733188629};neutro;0.4216121733188629
Protetor com Cor FPS60 40g cor 40 - Sallve;Fareva;carla velten santiago satisfeita primeiro momento gostei bastante produto, mantém pele sequinha bastante tempo, porém protetor cor, porém pele dá cor, passado protetor incolor!;3.7;{'label': '3 stars', 'score': 0.4632526636123657};neutro;0.4632526636123657
 Mantecorp  Episol Acqua FPS 60 - Protetor Solar Facial 60ml ; Mantecorp ;textura bem líquida espalha mto bem, arde olhos, contudo, pele oleosa pretende usar apenas protetor, boa opção pois poucos minutos aspecto oleosidade extrema: embora seco toque, rosto fica brilhando! consegui controlar problema usando primer + pó após protetor, perder dinheiro dura mto bem, existem opções melhores, especialmente quiser fazer uso apenas protetor!;3.7;{'label': '3 stars', 'score': 0.47959303855895996};neutro;0.47959303855895996
 Mantecorp  Episol Acqua FPS 60 - Protetor Solar Facial 60ml ; Mantecorp ;entrega rápida. satisfeita produto.;3.7;{'label': '4 stars', 'score': 0.528818666934967};positivo;0.528818666934967
Protetor com Cor FPS60 40g cor 40 - Sallve;Fareva;ajuda depilação hidrata pele prevenindo contra foliculite assadura. gosto, recomendo. bom produto bom, achei sequinho pele fica pouco luminosa suar logo após passar sai. geral bom.;3.7;{'label': '4 stars', 'score': 0.5824729204177856};positivo;0.5824729204177856
Protetor com Cor FPS60 40g cor 40 - Sallve;Fareva;"camila bom protetor ótimo produto,mas esperava consistência tão ""líquida"". bom protetor base. bom custo benefício.";3.7;{'label': '3 stars', 'score': 0.4873688220977783};neutro;0.4873688220977783
 Mantecorp  Episol Acqua FPS 60 - Protetor Solar Facial 60ml ; Mantecorp ;textura leve, fácil absorção;3.7;{'label': '3 stars', 'score': 0.3610604703426361};neutro;0.3610604703426361
 Mantecorp  Episol Acqua FPS 60 - Protetor Solar Facial 60ml ; Mantecorp ;pele mista,estou gostando seca rápido. cima uso episol collor fator 30.;3.7;{'label': '2 stars', 'score': 0.37185415625572205};negativo;0.37185415625572205
 Mantecorp  Episol Acqua FPS 60 - Protetor Solar Facial 60ml ; Mantecorp ;decepcionei bastante produto. pele bastante oleosa dermato recomendou protetor. porém, passar fica brilhando muito, aspecto rosto oleoso. passar primer pó selar toda vez.;3.7;{'label': '2 stars', 'score': 0.6843481063842773};negativo;0.6843481063842773
 La Roche-Posay  Anthelios Airlicium FPS80 Cor 1.0 - Protetor Solar com Cor 40g ; La Roche-Posay ;produto si incrível. ja segunda compra, porém fator diferente. tom base perfeita, deixa toque suave glow belíssimo. uso maquiagem nenhuma cima dele. suficiente. mass misturar bastante ficar fluido...;3.7;{'label': '3 stars', 'score': 0.42929381132125854};neutro;0.42929381132125854
Protetor com Cor FPS60 40g cor 40 - Sallve;Fareva;ótimo gostei gostei;3.7;{'label': '5 stars', 'score': 0.34380897879600525};positivo;0.34380897879600525
 La Roche-Posay  Anthelios Airlicium FPS80 Cor 1.0 - Protetor Solar com Cor 40g ; La Roche-Posay ;sabe cola branca escolar? textura bem parecida, porém bege (sério). horrível! péssimo espalhar, fica marcado todo rosto, vai acumulando algumas regiões. decepção grandes…;3.7;{'label': '1 star', 'score': 0.7511264681816101};negativo;0.7511264681816101
 La Roche-Posay  Anthelios Airlicium FPS80 Cor 1.0 - Protetor Solar com Cor 40g ; La Roche-Posay ;otima qualidade. boa cobertura, alto fator proteção.;3.7;{'label': '5 stars', 'score': 0.5758150815963745};positivo;0.5758150815963745
 NIVEA  Sun Tripla Proteção Antissinais FPS50 - Protetor Solar Facial 40ml ; NIVEA ;gostei bastante, tanto segundo compro, uso bioré comparado deixa desejar, espalha bem deixa pele oleosa!;3.8;{'label': '4 stars', 'score': 0.42013564705848694};positivo;0.42013564705848694
 Australian Gold  Antipoluição FPS 50 - Protetor Solar Facial 50g ; Australian Gold ;ótimo protetor solar gosta produto textura matte ressecar pele, além fácil espalhar fica esfarelando. segundo,experimentei outras marcas caras voltei pra ótimo custo benefício.;3.8;{'label': '3 stars', 'score': 0.46386340260505676};neutro;0.46386340260505676
 NIVEA  Sun Tripla Proteção Antissinais FPS50 - Protetor Solar Facial 40ml ; NIVEA ;protetor excelente, segundo, recomendaria pra pele normal seca, deixa viço perfeito;3.8;{'label': '5 stars', 'score': 0.6352952718734741};positivo;0.6352952718734741
 NIVEA  Sun Tripla Proteção Antissinais FPS50 - Protetor Solar Facial 40ml ; NIVEA ;bah, pra mim deu certo. gostei cheiro, sensação deixa pele. pele oleosa vai odiar. é, ficou toda sebosa kkkk. ainda bem peguei promoção paguei caro. obs: versão rosa maravilhoso!;3.8;{'label': '1 star', 'score': 0.5325437188148499};negativo;0.5325437188148499
 NIVEA  Sun Tripla Proteção Antissinais FPS50 - Protetor Solar Facial 40ml ; NIVEA ;maravilhoso;3.8;{'label': '5 stars', 'score': 0.9141044616699219};positivo;0.9141044616699219
 Australian Gold  Antipoluição FPS 50 - Protetor Solar Facial 50g ; Australian Gold ;recebi amostra dele. ruim passar, nada fluído esfarela pele. hora fica pouco oleoso, pele fica sequinha. nao compraria.;3.8;{'label': '1 star', 'score': 0.5024374723434448};negativo;0.5024374723434448
 Australian Gold  Antipoluição FPS 50 - Protetor Solar Facial 50g ; Australian Gold ;conhecia marca. então comprei baseado comentários . protetor ruim , apenas tipo pele . oleosa pouca tendência acne. marca titula matte toque seco . porém senti benefícios pele . pele normal , seca mista acredito maravilhoso . gostei aspecto ñ deixa pele esbranquiçada craquela.;3.8;{'label': '2 stars', 'score': 0.46544313430786133};negativo;0.46544313430786133
 Australian Gold  Antipoluição FPS 50 - Protetor Solar Facial 50g ; Australian Gold ;conhecia protetor recomendado, acreditem ... guia turístico lá jalapão, pois prejudica corais e, então, podem usados cachoeiras, água mar, enfim, amigo natureza. vegano, testes animais. além desse aspecto, digamos, ambientalista, protetor solar gel creme, facilita espelhá-lo, deixando rosto aparência esbranquiçada, como, também, possui rápida absorção. notei leve efeito mate. agradável suave perfume mel. pretendo continuar uso.;3.8;{'label': '4 stars', 'score': 0.3262586295604706};positivo;0.3262586295604706
 Australian Gold  Antipoluição FPS 50 - Protetor Solar Facial 50g ; Australian Gold ;protetor perfeito, pele extremamente oleosa dei bem protetor, deixou sensação pegajosa, fica sequinho cheirinho bom, sensação pele protegida hidratada;3.8;{'label': '4 stars', 'score': 0.28978046774864197};positivo;0.28978046774864197
Protetor Solar de Tratamento FPS 99 - Toque seco, À Prova D’água e Suor - Ação Hidratante, Cicatrizante, Anti-Irritação - Óleos de Buriti, Babaçu e Aveia - Vegano e Cruelty Free - L'AMAZONIE - 13g;L'AMAZONIE;ana maria amei apesar vir pouco aroma: protetor solar bom pele fica aveludada amei dura pouquíssimo preço! ainda sim dei r estrelas qualidade;3.8;{'label': '4 stars', 'score': 0.5594809055328369};positivo;0.5594809055328369
Protetor Solar de Tratamento FPS 99 - Toque seco, À Prova D’água e Suor - Ação Hidratante, Cicatrizante, Anti-Irritação - Óleos de Buriti, Babaçu e Aveia - Vegano e Cruelty Free - L'AMAZONIE - 13g;L'AMAZONIE;produto excelente! usando diariamente 15 dias evolução manchas acne olheiras perceptível! excelente produto aroma: sérum clareador 15 dias uso diário evolução perceptível! manchas acne olheiras melhoraram muito! 1;3.8;{'label': '5 stars', 'score': 0.795741856098175};positivo;0.795741856098175
 Bioderma  Photoderm M Foncee FPS50+ 3.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;protetor excelente, cor ficou ótima. entrega rápida tudo certo..;3.9;{'label': '5 stars', 'score': 0.5279748439788818};positivo;0.5279748439788818
 Bioderma  Photoderm M Foncee FPS50+ 4.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;produto maravilhoso!!!! cumpre promete! melasma, pele mista. ter secagem rápida, precisa aplicado pequenas partes espalhar. transfere, suor excessivo derrete, esfregar sai (óbvio).?? comprei 2 promoção vou comprar p estocar. ficarei ?;3.9;{'label': '5 stars', 'score': 0.5384804606437683};positivo;0.5384804606437683
 Bioderma  Photoderm M Foncee FPS50+ 4.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;grosso. super difícil espalhar. fica uniforme;3.9;{'label': '3 stars', 'score': 0.3137599527835846};neutro;0.3137599527835846
 Bioderma  Photoderm M Foncee FPS50+ 2.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;produto maravilhoso!!!! cumpre promete! melasma, pele mista. ter secagem rápida, precisa aplicado pequenas partes espalhar. transfere, suor excessivo derrete, esfregar sai (óbvio).?? comprei 2 promoção vou comprar p estocar. ficarei ?;3.9;{'label': '5 stars', 'score': 0.5384804606437683};positivo;0.5384804606437683
 Bioderma  Photoderm M Foncee FPS50+ 3.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;parabens loja, comprei dia 07 chegou dia 10. pretetor solar maravilhoso, fico sem.;3.9;{'label': '1 star', 'score': 0.36091509461402893};negativo;0.36091509461402893
 Bioderma  Photoderm M Foncee FPS50+ 2.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;parabens loja, comprei dia 07 chegou dia 10. pretetor solar maravilhoso, fico sem.;3.9;{'label': '1 star', 'score': 0.36091509461402893};negativo;0.36091509461402893
 Bioderma  Photoderm M Foncee FPS50+ 3.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;produto maravilhoso!!!! cumpre promete! melasma, pele mista. ter secagem rápida, precisa aplicado pequenas partes espalhar. transfere, suor excessivo derrete, esfregar sai (óbvio).?? comprei 2 promoção vou comprar p estocar. ficarei ?;3.9;{'label': '5 stars', 'score': 0.5384804606437683};positivo;0.5384804606437683
 Bioderma  Photoderm M Foncee FPS50+ 4.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;protetor excelente, cor ficou ótima. entrega rápida tudo certo..;3.9;{'label': '5 stars', 'score': 0.5279748439788818};positivo;0.5279748439788818
 Bioderma  Photoderm M Foncee FPS50+ 4.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;pessimo ! nossa, paguei caro experiência terrível, esfarelou passar, manchou, ficou amarelado. comprei base baraterrrima acabamento ficou melhor (sei protetor, acabamento pessimo). rasguei dinheiro. decepcionante.;3.9;{'label': '1 star', 'score': 0.9700857400894165};negativo;0.9700857400894165
 Bioderma  Photoderm M Foncee FPS50+ 3.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;pessimo ! nossa, paguei caro experiência terrível, esfarelou passar, manchou, ficou amarelado. comprei base baraterrrima acabamento ficou melhor (sei protetor, acabamento pessimo). rasguei dinheiro. decepcionante.;3.9;{'label': '1 star', 'score': 0.9700857400894165};negativo;0.9700857400894165
 Bioderma  Photoderm M Foncee FPS50+ 4.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;parabens loja, comprei dia 07 chegou dia 10. pretetor solar maravilhoso, fico sem.;3.9;{'label': '1 star', 'score': 0.36091509461402893};negativo;0.36091509461402893
 Bioderma  Photoderm M Foncee FPS50+ 2.0 - Protetor Solar Facial com Cor 40ml ; Bioderma ;pessimo ! nossa, paguei caro experiência terrível, esfarelou passar, manchou, ficou amarelado. comprei base baraterrrima acabamento ficou melhor (sei protetor, acabamento pessimo). rasguei dinheiro. decepcionante.;3.9;{'label': '1 star', 'score': 0.9700857400894165};negativo;0.9700857400894165
